Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2b6tqiNy8IBVb2XczeXB9B,"שמתי לי פודרה","אביתר בנאי","אביתר בנאי;אפרת בן צור",1997-07-01,206600,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:19:55Z,"מזרחית","Hed Arzi Ltd",0.603,0.567,9,-12.556,1,0.0293,0.161,0.00269,0.133,0.391,124.318,4
spotify:track:4EJSRbkrnjf20u71fKkA7u,"לראות אותה היום","רדיו חזק","תיסלם",1981-01-01,275786,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:20:07Z,"","NMC United Entertainment Ltd.",0.558,0.603,3,-8.908,1,0.0351,0.0234,0.216,0.238,0.483,132.913,4
spotify:track:5DvJdKwC5rOAHK1uLEgY8x,"סוף עונת התפוזים","סוף עונת התפוזים (מהדורת סימני דרך)","תמוז",1976-01-01,271266,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:20:17Z,"","NMC United Entertainment Ltd.",0.46,0.839,9,-6.976,0,0.0509,0.101,0.000352,0.0639,0.409,136.581,4
spotify:track:1pnmasvxNw9NHsRjZHrE4t,"זכיתי לאהוב","זה לא אותו דבר","עברי לידר",2005-01-01,285933,40,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:20:28Z,"מזרחית","Helicon Music",0.33,0.189,4,-11.617,1,0.0296,0.959,0.00196,0.0932,0.181,134.018,4
spotify:track:6oVJWZQ7qhh192soOTCnd7,"מיכאל","קראת לי אסתר","אתי אנקרי",1993-03-01,262160,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:20:49Z,"מזרחית","NMC United Entertainment Ltd.",0.575,0.235,4,-19.593,0,0.0332,0.568,0.000106,0.321,0.262,136.532,4
spotify:track:0XdjLPg4gRCbroq0UQJCwA,"באה מאהבה","באה מאהבה","יהודית רביץ",1987-07-01,258040,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:20:59Z,"מזרחית","NMC United Entertainment Ltd.",0.617,0.711,4,-11.242,0,0.0471,0.542,0.00000851,0.092,0.63,120.525,4
spotify:track:6Y69wukQDurxiUocADUwqk,"יש בי עוד כוח","ממעמקים","עידן רייכל",2005-01-01,189840,41,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:21:45Z,"מזרחית","Helicon Music",0.471,0.503,6,-7.272,1,0.0286,0.549,0.0000825,0.147,0.45,78.04,4
spotify:track:6E0xd4DOYYIJFMhEDNt8ap,"ענוג","ציירי לך שפם","נוער שוליים",1990-01-01,207000,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:22:05Z,"","Hed Arzi Ltd.",0.754,0.513,7,-12.261,0,0.0328,0.564,0.0000182,0.0701,0.664,125.131,4
spotify:track:2cjjmyi6cjXVXW6FACBqj0,"חללית","גזוז - 20 הלהיטים","גזוז",2002-01-01,304480,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:23:00Z,"","Hed Arzi Ltd.",0.649,0.562,0,-7.69,1,0.0362,0.195,0.0000126,0.0914,0.586,99.868,4
spotify:track:3AT47Ni8uC2QuMLhQlWUql,"אוהבת לא אוהבת","להרגיש","ארקדי דוכין",2001-01-01,233266,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:23:18Z,"מזרחית","NMC United Entertainment Ltd.",0.591,0.934,7,-9.897,1,0.0409,0.0077,0.00096,0.0345,0.972,144.988,4
spotify:track:0APkCYf2XF6Dumem4pMPLa,"רוצי שמוליק","רוצי שמוליק","אריאל זילבר",2015-02-02,198000,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:23:32Z,"","The Eight Note",0.589,0.405,3,-12.879,1,0.0543,0.138,0,0.343,0.794,179.316,4
spotify:track:1jUwzo8g1fGsotw7euoL0b,"כמו אז","ירח","שלמה ארצי",1992-03-01,301933,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:23:42Z,"מזרחית","Hed Arzi Ltd",0.582,0.504,2,-14.409,1,0.0267,0.067,0.0000137,0.0858,0.625,138.467,4
spotify:track:7GcAiNJYFWqg3GNnvzzcwf,"ניצוצות","1900?","פורטיסחרוף;רמי פורטיס;ברי סחרוף",1990-05-25,434000,46,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:23:48Z,"מזרחית","NaNa Disc",0.336,0.416,7,-12.956,1,0.0252,0.0443,0.022,0.163,0.166,99.716,4
spotify:track:2qKbVWJ12e6QbYvbXi3ghZ,"זמנך עבר","אהוד בנאי והפליטים","אהוד בנאי",1987-08-01,246800,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:24:00Z,"מזרחית","NMC United Entertainment Ltd.",0.661,0.901,7,-8.28,1,0.0339,0.0468,0.00000217,0.0795,0.872,135.165,4
spotify:track:50Ag0GooRBWt7VQ64nkTye,"פצעים ונשיקות","פצעים ונשיקות","מוניקה סקס",1995-02-01,176026,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:24:08Z,"","Hed Arzi Ltd.",0.646,0.376,2,-12.069,1,0.0302,0.773,0.00000153,0.284,0.517,117.723,4
spotify:track:5Sq6Kpa8lxxxWJv5BH8Z84,"ילדים זה שמחה","אלי שורשים","הברירה הטבעית",2019-08-26,263653,24,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:24:22Z,"מזרחית,Gnawa","Unicell",0.405,0.565,3,-11.423,0,0.0599,0.598,0.0000174,0.0606,0.77,175.049,3
spotify:track:21jqwTxDJvFTNM4QRfOors,"הרחובות ממריאים לאט","צד א'","אסף אמדורסקי",2011-12-23,300706,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:24:37Z,"מזרחית","The Eight Note",0.432,0.539,0,-9.703,1,0.0389,0.742,0.00292,0.182,0.3,131.682,4
spotify:track:1Ps6QLnYJqwU28HO1KMKEQ,"יש בזה טעם","עד הקצה","דנה ברגר",2000-04-02,272560,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:25:15Z,"","NMC United Entertainment Ltd.",0.523,0.658,1,-8.945,0,0.0517,0.00911,0.000345,0.156,0.375,146.342,4
spotify:track:6u10RZlrJcTvGmYa30RZsv,"שטח ההפקר","40 06","גידי גוב",1983-05-01,205306,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:25:29Z,"מזרחית","Hed Arzi Ltd.",0.687,0.251,8,-18.22,1,0.0267,0.148,0.0037,0.0667,0.459,92.819,4
spotify:track:2hTKD3Nrz4B4LELFMaotBA,"חתול, מפלצת","סיפורים מהקופסא","רמי פורטיס;ברי סחרוף;פורטיסחרוף",1988-12-07,263000,32,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:25:46Z,"מזרחית","NaNa Disc",0.623,0.806,7,-11.103,1,0.0319,0.153,0.000348,0.0927,0.615,137.013,4
spotify:track:14Gb66x5hy8vSlBrFYV2fB,"כמה יוסי","סימנים של חולשה","ברי סחרוף",1993-12-28,271440,36,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:26:03Z,"מזרחית","NaNa Disc",0.567,0.717,1,-12.307,1,0.0367,0.00581,0.0000209,0.0517,0.808,117.566,4
spotify:track:6ytQ0L4eu79AnMH6Qf7FUC,"בלדה לנאיבית","יעל לוי","Yael Levi",1981-01-01,216733,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:26:54Z,"","Hed Arzi Ltd.",0.588,0.248,9,-19.068,0,0.0448,0.291,0,0.146,0.357,123.012,4
spotify:track:5TTAcEqjlOHxlZ92neINod,"להתראות נעורים שלום אהבה","להתראות נעורים שלום אהבה","משינה",1995-01-01,258920,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:27:03Z,"מזרחית","NMC United Entertainment Ltd.",0.615,0.755,4,-8.794,0,0.0292,0.00924,0.000233,0.272,0.933,124.964,4
spotify:track:7KGIIrDiHu2FrFgAo1cIs8,"שיר הלהקה","אהוד מנור- ימי בנימינה - 62 משיריו היפים","Participants of 'Ha-Lahaka'",2005-07-31,238880,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:27:25Z,"","NMC United Entertainment Ltd.",0.594,0.772,2,-4.428,0,0.0821,0.343,0,0.276,0.787,139.654,4
spotify:track:6Ic86n7fmXM4xltYlHrIgF,"אנטארקטיקה","אנטארקטיקה","קורין אלאל",1989-02-01,243106,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:27:33Z,"","NMC United Entertainment Ltd.",0.662,0.585,2,-11.993,1,0.0326,0.00577,0.0000231,0.107,0.382,120.941,4
spotify:track:3VQz7YGEErqMEemWlsCmwq,"הדרכים הידועות","חתונה לבנה","שלום חנוך",1981-11-01,330413,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:27:43Z,"מזרחית","NMC United Entertainment Ltd.",0.447,0.751,8,-5.065,0,0.0422,0.324,0.0000351,0.174,0.174,124.151,4
spotify:track:30rjDSlFCjbxcnerpE6yhQ,"ידיים למעלה","ידיים למעלה","כנסיית השכל",2004-03-25,215133,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:28:00Z,"מזרחית","NMC United Entertainment Ltd.",0.492,0.425,4,-8.951,0,0.0295,0.489,0.0117,0.111,0.289,116.832,4
spotify:track:4IZvDav7Lm5yif8P5bF3lm,"שלושה ימים","אהבה על תנאי","יהודה פוליקר",2010-01-01,237240,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:28:15Z,"מזרחית","Helicon Music",0.568,0.939,9,-4.409,1,0.0314,0.0699,0.00563,0.14,0.862,130.032,4
spotify:track:5XqREuK0DeF8MIW5oCzVx8,"אדם בתוך עצמו","אדם בתוך עצמו","שלום חנוך",1977-10-01,431933,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:28:23Z,"מזרחית","NMC United Entertainment Ltd.",0.633,0.376,9,-11.434,1,0.0277,0.822,0.0195,0.0814,0.303,88.276,4
spotify:track:6AuhyP1rKXVGvvrqr5UNaK,"חלק מהזמן","חלק מהזמן","עידן עמדי",2017-01-01,223453,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:28:54Z,"מזרחית","NMC United Entertainment Ltd",0.568,0.455,3,-7.611,0,0.0308,0.626,0,0.129,0.641,68.464,3
spotify:track:3WyvZJGxtORVdtOkNyHBJp,"קוצים","פסיפס","אביב גפן;עידן רייכל",2012-01-01,220480,43,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:29:18Z,"מזרחית","Helicon Music",0.358,0.468,4,-8.039,1,0.0268,0.589,0.0000014,0.0955,0.328,75.053,1
spotify:track:2qw0Iqek2RMDGDipNXAFV0,"אהבה קצרה","וביניהם","מאיר בנאי",1992-03-01,228293,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:29:31Z,"מזרחית","NMC United Entertainment Ltd.",0.708,0.437,6,-14.844,0,0.0278,0.221,0.00000508,0.17,0.813,123.98,4
spotify:track:4QS3Dgcd3dtx9wj7HKOOc7,"נאחז באוויר","אין עוד יום","גידי גוב",1991-09-01,251333,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:29:46Z,"מזרחית","Hed Arzi Ltd.",0.615,0.639,4,-11.022,1,0.0273,0.247,0.00000673,0.101,0.759,118.99,4
spotify:track:5M8IS35ueI53dJOxZaSw2q,"הלא נודע","הלא נודע","דני סנדרסון",1997-09-01,220946,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:29:56Z,"","Hed Arzi Ltd.",0.616,0.778,4,-7.949,0,0.0302,0.363,0.000377,0.308,0.623,132.363,4
spotify:track:37mNVrFxzFp1yge7otHgTs,"בדידותי","חתוך תוכן","טאטו",1988-11-01,274133,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:30:08Z,"מזרחית","NMC United Entertainment Ltd.",0.686,0.677,2,-12.452,1,0.0337,0.287,0.00086,0.714,0.831,127.546,4
spotify:track:2ti4vnFBNMuIFoQLgEUFIc,"לונדון","לונדון","חווה אלברשטיין",1989-08-01,282000,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:30:20Z,"","NMC United Entertainment Ltd.",0.757,0.33,2,-14.224,1,0.0302,0.509,0.00353,0.3,0.398,96.882,4
spotify:track:2JjgteUiEOuzUtCM502zLI,"קפטן ג'ק","גרי אקשטיין","גרי אקשטיין",1979-01-01,197640,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:30:29Z,"","Hed Arzi Ltd.",0.733,0.794,9,-8.24,1,0.0322,0.179,0,0.0625,0.961,130.5,4
spotify:track:0HV4iYmz28nzdPu3RJ2bgV,"אנה אפנה","שמחת הפרטים הקטנים","ארז לב ארי",2007-11-19,227306,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:30:43Z,"מזרחית","NMC United Entertainment Ltd.",0.505,0.787,11,-6.66,0,0.0314,0.00346,0.0234,0.118,0.465,100.007,4
spotify:track:4gA0UaXJu5P1iaTxoGrsHo,"עדיין ריק","לירן דנינו","לירן דנינו",2012-02-05,218653,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:31:31Z,"מזרחית","NMC United Entertainment Ltd",0.431,0.505,10,-6.733,0,0.0295,0.067,0,0.121,0.11,129.022,4
spotify:track:4JWVDtxIcOC5jEPT2DgshB,"זה הכל בשבילך","קופץ לשניה","דני סנדרסון;מזי כהן",1990-12-01,205000,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:31:40Z,"","NMC United Entertainment Ltd.",0.659,0.3,7,-10.946,0,0.0292,0.524,0,0.211,0.214,87.864,4
spotify:track:0ji8zDeUxs4pWL6OD1bB7w,"רבות הדרכים","רבות הדרכים","דניאל סלומון",2005-01-01,270666,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:31:52Z,"מזרחית","Hed Arzi Ltd",0.533,0.276,7,-9.305,0,0.027,0.643,0.00000103,0.108,0.0646,67.043,4
spotify:track:735D3jiPJYGxpusC1q0xlw,"אחרי הכל את שיר","השירים 1","שלמה ארצי",1990-01-01,304400,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:32:09Z,"מזרחית","Hed Arzi Ltd",0.536,0.335,8,-12.395,0,0.0308,0.858,0.0232,0.309,0.331,133.343,4
spotify:track:1QP8gp1xtid9iE9L7SzB8e,"תוכו רצוף אהבה","ישי ריבו - תוכו רצוף אהבה","ישי ריבו",2014-01-01,199880,52,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:32:40Z,"מזרחית","2014 Yshy Rivo By PIL LTD",0.55,0.464,11,-7.032,0,0.0323,0.565,0,0.221,0.316,71.867,4
spotify:track:7fTC5akX2C3qFGQm4KQwk0,"תתן לי יד","תם ולא נשלם","עילי בוטנר;Yaldei Hachutz",2013-01-01,256666,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:32:56Z,"מזרחית","NMC United Entertainment Ltd.",0.521,0.589,2,-7.039,1,0.0299,0.0251,0.000001,0.41,0.25,117.008,4
spotify:track:1dRfZfNreIGkF97TnQYxxV,"נאמר כבר הכל","החברים של נטאשה","החברים של נטאשה",1989-01-01,141333,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:33:05Z,"מזרחית","Hed Arzi Ltd.",0.609,0.246,9,-16.25,1,0.0288,0.685,0,0.149,0.247,84.986,4
spotify:track:5HAAw6TW8hCuB1hDDoenRC,"היא לא דומה","להרגיש","ארקדי דוכין",2001-01-01,228933,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:33:14Z,"מזרחית","NMC United Entertainment Ltd.",0.333,0.511,9,-7.756,1,0.0296,0.309,0.00000831,0.182,0.404,72.193,4
spotify:track:5dlEgrCOjy9FTcQM1vrrh5,"עד מחר","לילה כיום יאיר","אביתר בנאי",2009-07-09,267466,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:33:28Z,"מזרחית","Hed Arzi Ltd",0.322,0.558,5,-7.165,1,0.0293,0.628,0.0171,0.143,0.286,163.074,3
spotify:track:7C6aBVq54SEWDY76bZGvJ0,"פרפרים","פרפרים","אורי בנאי",2000-01-01,246360,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:33:42Z,"","Hed Arzi Ltd",0.629,0.708,11,-8.235,0,0.0254,0.00174,0.0000249,0.302,0.685,122.062,4
spotify:track:6qtbNQIdvBh2d2fN9ZSlF6,"אהובתי","משינה 3","משינה",1988-07-01,208706,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:33:55Z,"מזרחית","NMC United Entertainment Ltd.",0.594,0.591,5,-11.7,1,0.0264,0.0624,0.0000042,0.227,0.365,137.95,4
spotify:track:4GZ0vY1J5O0mBm9uRAfybZ,"נחמד","סיפורי פוגי","כוורת",1973-11-01,284973,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:34:03Z,"מזרחית","Hed Arzi Ltd",0.443,0.568,5,-10.034,1,0.0386,0.37,0,0.0687,0.5,148.153,4
spotify:track:1ZXt3ONPURfgho0lbNSv60,"האהבה שלי היא לא האהבה שלו","יצחק","יצחק קלפטר",1981-04-01,176746,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:34:09Z,"","NMC United Entertainment Ltd.",0.569,0.915,0,-5.457,1,0.0329,0.0689,0,0.185,0.922,145.803,4
spotify:track:78dgPOTXplwqdjfweKq8TN,"ואת","הראל סקעת","הראל סקעת",2006-03-07,218840,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:34:20Z,"מזרחית","Hed Arzi Ltd",0.427,0.184,6,-12.268,0,0.0388,0.91,0,0.164,0.453,120.828,3
spotify:track:5eqED0ZxF6JCztlHQaE3Mq,"Ego Trip","Dabri","עלמה זהר",2008,242416,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:34:46Z,"","Lev Group Media",0.561,0.874,3,-3.396,1,0.0307,0.00412,0.00000609,0.162,0.686,134.934,4
spotify:track:5UbIj06I8hRm6GNDWBnS78,"חתיכת שמיים","שלומי שבן","שלומי שבן;שלומי שבת",2000-08-30,256026,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:35:00Z,"מזרחית","NMC United Entertainment Ltd.",0.514,0.45,0,-11.691,1,0.0375,0.204,0,0.115,0.351,82.545,4
spotify:track:2v5npkWTopGSuglaSfSiWK,"זמן להתעורר","זמן להתעורר","הדג נחש",2013-03-21,228133,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:35:11Z,"מזרחית","The Eight Note",0.614,0.772,9,-5.043,0,0.0396,0.0468,0,0.147,0.417,134.958,4
spotify:track:1nUW0RpbzB3e8MtxATs3P0,"אולי צריך לתת לזה עוד זמן","שביר","אריק איינשטיין;יצחק קלפטר",1983-08-01,261893,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:35:14Z,"מזרחית","NMC United Entertainment Ltd.",0.627,0.378,8,-13.42,0,0.0269,0.44,0.00000258,0.108,0.324,133.286,4
spotify:track:09yDsl7d8xXZPntarkiVes,"סיגפו","מדפים","בית הבובות",2005,270520,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:35:22Z,"מזרחית","The Eight Note",0.544,0.593,9,-8.937,0,0.0249,0.0163,0.0000483,0.266,0.271,91.802,4
spotify:track:4HbyhPn7Qqk5Ggds3UGDHu,"יחזקאל","החלונות הגבוהים","The High Windows",1967-04-01,196413,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:35:34Z,"","Hed Arzi Ltd",0.533,0.722,8,-6.155,1,0.03,0.221,0,0.0409,0.96,142.888,4
spotify:track:3KVAcPTNLAMbe8UvE34YC8,"פנים ושמות","פנים ושמות","דני רובס",1987-01-01,280800,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:35:41Z,"","Hed Arzi Ltd.",0.255,0.142,4,-20.165,0,0.0489,0.257,0.0000386,0.406,0.395,171.246,4
spotify:track:61Gcu3AHtFa65UX0W2u3jK,"אם את עדיין אוהבת אותי","המיטב","בעז שרעבי",1993-08-01,245920,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:35:48Z,"מזרחית","NMC United Entertainment Ltd.",0.3,0.465,11,-5.808,0,0.0318,0.699,0,0.12,0.192,75.464,5
spotify:track:45548askYPo1HOWVCnrD6o,"אימפריות נופלות לאט","יורד נמוך","דן תורן",1996-01-01,276160,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:36:02Z,"","Hed Arzi Ltd.",0.425,0.266,7,-12.131,1,0.0319,0.166,0.000532,0.11,0.287,129.895,4
spotify:track:1ZHhDq9e3qMpRamfZqa2vh,"העץ הוא גבוה","אחרית הימים","אחרית הימים",1972-01-01,207000,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:36:16Z,"","NMC United Entertainment Ltd.",0.747,0.332,0,-15.849,1,0.0338,0.381,0.000788,0.186,0.763,112.608,4
spotify:track:4QJaD5yF93TODaEfVinW5X,"כלים שלובים","40 06","גידי גוב",1983-05-01,230693,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:36:24Z,"מזרחית","Hed Arzi Ltd.",0.589,0.163,10,-17.686,1,0.0285,0.146,0.00000186,0.0956,0.293,129.362,4
spotify:track:617PmmsrRatBBPRfWJI7lM,"אני ואתה","בדשא אצל אביגדור","אריק איינשטיין;מיקי גבריאלוב",1971,210365,46,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:36:41Z,"מזרחית","Unicell",0.513,0.73,2,-6.304,1,0.0256,0.29,0.000738,0.124,0.57,134.486,4
spotify:track:6z6qswe3H3s5OCzzP02AVB,"לב חופשי","לב חופשי","מוקי",2014-02-07,223164,47,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:37:00Z,"מזרחית","Helicon Music",0.499,0.599,10,-6.921,0,0.0259,0.0241,0,0.142,0.367,76.073,4
spotify:track:3kDaWQ4tKNy2gwg1igg3Ou,"אדון עולם","השירים היפים","עוזי חיטמן;עודד בן חור",2019-09-01,247626,23,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:37:08Z,"","Unicell",0.326,0.635,4,-8.417,0,0.0521,0.812,0.00000173,0.107,0.515,85.233,4
spotify:track:2r5y9FKIEQjVet1ABwjFIo,"חלומות אחרים","הופעה חיה","מאיר בנאי",1988-10-01,290000,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:37:19Z,"מזרחית","NMC United Entertainment Ltd.",0.634,0.662,9,-12.201,0,0.0322,0.258,0.0001,0.0844,0.691,134.925,4
spotify:track:4jurtysyzLBMr64w1uYIau,"קחי לך זמן","יציאת חירום","יציאת חירום",1998-01-01,201706,51,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:37:35Z,"","2014 Way Not Productions By PIL LTD",0.714,0.226,10,-11.077,1,0.0368,0.703,0,0.1,0.32,136.056,4
spotify:track:7DVeGXfza7Wdv7I4JNsuBK,"סליחות","יהודית רביץ","יהודית רביץ",1979-09-01,225000,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:37:49Z,"מזרחית","NMC United Entertainment Ltd.",0.373,0.174,9,-14.733,0,0.0302,0.868,0,0.195,0.514,99.799,3
spotify:track:1j5u9yFcJcxZVI8STDdH8t,"כשאלוהים אמר בפעם הראשונה","מתי כספי (1974)","מתי כספי",1974-07-01,259973,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:38:03Z,"","NMC United Entertainment Ltd.",0.634,0.855,11,-6.822,0,0.0323,0.456,0,0.141,0.714,120.233,4
spotify:track:3sUnbpyTPZcHYOjyv9IobO,"אני שוב מתאהב","אין עוד יום","גידי גוב",1991-09-01,325000,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:38:13Z,"מזרחית","Hed Arzi Ltd.",0.593,0.607,7,-10.334,1,0.0288,0.115,0.00134,0.109,0.606,132.908,4
spotify:track:6CzBF3syFhMLyowgAKQnzh,"מה אעשה","שמחת הפרטים הקטנים","ארז לב ארי",2007-11-19,216720,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:38:25Z,"מזרחית","NMC United Entertainment Ltd.",0.623,0.301,5,-12.034,1,0.0288,0.878,0.000175,0.0952,0.183,123.883,4
spotify:track:2KWwL6Z8VOrK6PTY1B2si9,"ויקיפדיה","לא לבד","חנן בן ארי",2018-05-17,213306,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:38:34Z,"מזרחית","Mobile1 Music",0.62,0.597,0,-5.835,1,0.0402,0.372,0,0.114,0.43,123.955,4
spotify:track:17Pzko9i7abF9jSal7hyhM,"שני סיפורי אהבה קטנים","שינויים בהרגלי הצריחה","החברים של נטאשה",1991-11-27,173000,38,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:38:45Z,"מזרחית","NaNa Disc",0.28,0.382,7,-12.77,1,0.0376,0.0375,0.00000122,0.0881,0.131,141.909,4
spotify:track:4DEqXFBuMKWRSHCKaxgAv7,"עכשיו טוב","עכשיו טוב","גלעד שגב",2004-10-15,243304,45,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:39:09Z,"","Mobile1 Music",0.553,0.542,2,-6.929,1,0.0276,0.311,0.0000139,0.105,0.313,134.117,4
spotify:track:5LZgL8lsrTxOZ8E277hRuG,"קרן שמש מאוחרת","מחכים למשיח","שלום חנוך",1985-03-01,340946,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:39:18Z,"מזרחית","NMC United Entertainment Ltd.",0.504,0.322,6,-12.077,0,0.0279,0.587,0.0000014,0.136,0.0572,113.495,4
spotify:track:1Sv5MCb7LOvaYtwsueA93q,"אמא (אילו יכולתי)","המיטב","ריקי גל",2002-08-18,304800,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:39:48Z,"","NMC United Entertainment Ltd.",0.557,0.483,9,-8.632,1,0.028,0.45,0.0000016,0.11,0.102,103.118,4
spotify:track:1d6Hbt7Nh77HY36BwdvSlU,"עוד לילה","לוי","הדורבנים",2006-01-01,222586,39,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:39:59Z,"","Helicon Music",0.625,0.781,9,-5.118,0,0.0401,0.145,0.00000527,0.109,0.621,128.03,4
spotify:track:0wf9h1pEXyyDZ2scl65D5t,"תלווי אותי","לעבור את הגבול","הכל עובר חביבי",1983-01-01,236100,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:40:30Z,"","Hed Arzi Ltd.",0.512,0.37,9,-15.629,0,0.0313,0.592,0.00000241,0.0573,0.432,80.892,4
spotify:track:2XMIE90EZ5VQnL6IOi9rUL,"שבתות וחגים","מיטב השירים","יהודית רביץ",1994-08-01,317133,0,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:40:41Z,"מזרחית","NMC United Entertainment Ltd.",0.549,0.346,2,-15.646,1,0.032,0.347,0,0.356,0.453,109.591,4
spotify:track:3rKq9QQzb28Klhwh1LK9nn,"אור גדול","אמיר דדון","אמיר דדון",2010-01-01,228160,49,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:40:54Z,"מזרחית","Helicon Music",0.468,0.69,3,-4.298,1,0.0326,0.281,0,0.136,0.317,128.026,4
spotify:track:7MAzRpjDMz2lXud79eIBpD,"קצת אהבה לא תזיק","סיכום החיים עד עכשיו","אלון עדר",2014-09-09,267173,48,false,0l9aprgeray7lhpnynou763jx,2020-04-29T07:41:16Z,"","Helicon Music",0.275,0.376,2,-5.798,1,0.029,0.35,0.00000616,0.114,0.325,137.545,4
